seller_rank,seller_id_short,seller_state,total_orders,seller_attributed_order_value,avg_review,late_rate,performance_tier
548,9674754b...f799,SP,86,6284.83,4.046511627906977,0.03571428571428571,medium
549,83deb69e...d486,SC,40,6276.65,4.325,0.05,medium
550,afe00671...2e21,MG,46,6255.85,4.2,0.044444444444444446,medium
551,b39d7fe2...e0af,SP,44,6255.77,3.883720930232558,0.046511627906976744,medium
552,06579cb2...8f47,SP,62,6226.610000000001,4.080645161290323,0.13114754098360656,medium
553,23c38deb...a13f,SP,41,6216.5599999999995,4.317073170731708,0.14634146341463414,medium
554,abcd2cb3...fc5b,MT,45,6200.62,4.2444444444444445,0.045454545454545456,medium
555,7e3f87d1...8014,SP,92,6193.699999999999,4.130434782608695,0.12087912087912088,medium
556,575df70b...d725,SP,27,6163.42,4.074074074074074,0.07407407407407407,medium
557,1bb2bdb9...d3c9,SP,81,6149.2699999999995,4.6375,0.0759493670886076,medium
558,0cbcee27...13a8,MG,39,6141.3099999999995,3.8461538461538463,0.10526315789473684,medium
559,d566c37f...e4ea,SP,65,6124.92,4.6875,0.03076923076923077,medium
560,835f0f78...6d4d,SP,44,6094.030000000001,3.340909090909091,0.30952380952380953,medium
561,d66c305a...4429,MG,41,6085.700000000001,4.317073170731708,0.02631578947368421,medium
562,f680f85b...2c82,SP,45,6077.340000000001,4.333333333333333,0.022222222222222223,medium
563,cc3d1411...1152,PR,27,6060.589999999999,4.62962962962963,0.037037037037037035,medium
564,8bb48dc1...52a2,SP,82,6048.119999999999,4.414634146341464,0.024390243902439025,medium
565,e067ad2c...7a68,SP,54,6047.91,4.148148148148148,0.09259259259259259,medium
566,f67efa3f...1f5d,PR,31,6030.17,4.483870967741935,0.0,medium
567,0176f73c...3aa8,SP,38,6020.110000000001,4.078947368421052,0.10810810810810811,medium
568,c35affa6...1c8a,SP,9,5993.92,4.0,0.125,medium
569,9add47bf...1e09,PR,43,5987.280000000001,4.166666666666667,0.024390243902439025,medium
570,916c9de0...687e,PR,23,5973.780000000001,4.565217391304348,0.0,medium
571,f7496d65...6632,SP,26,5932.509999999999,4.576923076923077,0.08,medium
572,acce39e8...5967,MG,44,5923.660000000001,4.4772727272727275,0.0,medium
